Area,Location,Rent (RM/month),Headline,Link
Selangor,Subang Jaya,950,Master room for rent at Main Place Mall with private 🛁bathroom,https://my.roomz.asia/860788
Selangor,Seri Kembangan,550,"Room for Rent at East Lake Residence, Taman Serdang Perdana, Seri Kembangan (5 minutes  to The Mines near South City Plaza) ",https://my.roomz.asia/847698
Selangor,Subang Jaya,410,💥💥OFFER THAT YOU DONT WANT TO MISS IT !!!! ZERO DEPOSIT !!!! SINGLE ROOM AND DOUBLE BEDROOM FOR RENT AT SS15!!!!,https://my.roomz.asia/854838
Selangor,Subang Jaya,420,💥💥OFFER THAT YOU DONT WANT TO MISS IT !!!! ZERO DEPOSIT !!!! SINGLE ROOM AND DOUBLE BEDROOM FOR RENT AT SS15!!!!,https://my.roomz.asia/854841
Selangor,Shah Alam,300,Single Male room Shah Alam Sec 22 for rent at Avenue Crest tepi federal highway,https://my.roomz.asia/860786
Selangor,Puchong Jaya,350,BILIK UNTUK DISEWA PANGSAPURI SARAKA (PEREMPUAN MELAYU),https://my.roomz.asia/860748
Selangor,Bandar Sunway,1200,Master room for rent at Dk Senza Residence with private 🛁bathroom,https://my.roomz.asia/860747
Selangor,Subang Jaya,500,2 month rental discount room for rent in bandar sunway PJS9,https://my.roomz.asia/829794
Selangor,Bandar Sunway,600,3 months 50% discount room for rent ,https://my.roomz.asia/831900
Selangor,Bandar Sunway,450,3 months discount 50% Single room for rent at Jalan PJS 9/26,https://my.roomz.asia/835497
Selangor,Bandar Sunway,450,价RM650的房间现在只需RM450😱 还等什么呀？？我们就在Bandar Sunway PJS9,https://my.roomz.asia/838704
Selangor,Ara Damansara,550,Middle room for rent at Pacific Place @ Ara Damansara,https://my.roomz.asia/860716
Selangor,Kota Damansara,599,Single room for rent at Casa Residensi - Property Management,https://my.roomz.asia/841061
Selangor,Shah Alam,200,Single room for rent at Padang Jawa,https://my.roomz.asia/837499
Kuala Lumpur,Kuala Lumpur,700,Middle room for rent at Kuala Lumpur,https://my.roomz.asia/847049
Kuala Lumpur,Cheras,700,Middle room for rent at Cheras,https://my.roomz.asia/847047
Kuala Lumpur,Cheras,700,Middle room for rent at You Residences,https://my.roomz.asia/847046
Kuala Lumpur,Cheras,700,Middle room for rent at You City - You Vista,https://my.roomz.asia/847045
Kuala Lumpur,Taman Connaught,750,Master room for rent at Taman Connaught with private 🛁bathroom,https://my.roomz.asia/846898
Kuala Lumpur,Cheras,750,Master room for rent at Cheras with private 🛁bathroom,https://my.roomz.asia/846896
Kuala Lumpur,Kuala Lumpur,750,Master room for rent at Bandar Tun Razak with private 🛁bathroom,https://my.roomz.asia/846895
Kuala Lumpur,Bandar Sri Permaisuri,750,Master room for rent at Bandar Sri Permaisuri with private 🛁bathroom,https://my.roomz.asia/846894
Kuala Lumpur,Cheras,750,Master room for rent at Suasana Lumayan Condominium with private 🛁bathroom,https://my.roomz.asia/846893
Kuala Lumpur,Cheras,400,Single room for rent at Suasana Lumayan Condominium,https://my.roomz.asia/846900
Kuala Lumpur,Bandar Sri Permaisuri,400,Single room for rent at Bandar Sri Permaisuri,https://my.roomz.asia/846901
Kuala Lumpur,Kuala Lumpur,400,Single room for rent at Bandar Tun Razak,https://my.roomz.asia/846902
Kuala Lumpur,Taman Connaught,400,Single room for rent at Taman Connaught,https://my.roomz.asia/846905
Kuala Lumpur,Cheras,400,Single room for rent at Cheras,https://my.roomz.asia/846903
Kuala Lumpur,Cheras,700,Middle room for rent at You City - You Vista,https://my.roomz.asia/846708
Kuala Lumpur,Cheras,700,Middle room for rent at You Residences,https://my.roomz.asia/846709
Kuala Lumpur,Cheras,700,Middle room for rent at Cheras,https://my.roomz.asia/846710
Kuala Lumpur,Kuala Lumpur,700,Middle room for rent at Kuala Lumpur,https://my.roomz.asia/846711
Kuala Lumpur,Prima Setapak,900,Cozy room fully furnish/aircond/free utilities & wifi/weekly cleaning,https://my.roomz.asia/851779
Kuala Lumpur,Setapak,750,Fully Furnish Cozy Room PV21 @ Setapak for Rent Start from RM550++,https://my.roomz.asia/851780
Kuala Lumpur,Setapak,750,Cozy Room Fully Furnish/Aircond/Free Utilities/Free WiFi/Weekly Cleaning @ Setapak,https://my.roomz.asia/849337
Kuala Lumpur,Setapak,750,Cozy Room Fully Furnish/Aircond/Free Utilities/Free WiFi/Weekly Cleaning @ Setapak,https://my.roomz.asia/849575
Kuala Lumpur,Setapak,900,Cozy Room Fully Furnish/Aircond/Free Utilities/Free WiFi/Weekly Cleaning @ Setapak,https://my.roomz.asia/849338
Kuala Lumpur,Taman Desa,750,Master room for rent at Abadi Villa Condominium with private 🛁bathroom,https://my.roomz.asia/853520
Kuala Lumpur,Kuala Lumpur,750,Master room for rent at Scenaria North Kiara with private 🛁bathroom prefer  👩female,https://my.roomz.asia/853501
Kuala Lumpur,Pudu,450,Single room for rent at Wisma Indah Apartment,https://my.roomz.asia/829206
Kuala Lumpur,KL City Center,600,"Putra PWTC RM 600 All New, 1 min to Train, Bistari Condo, NO DEPOSIT, 1 min to PWTC LRT, Sunway Putra Mall",https://my.roomz.asia/791897
Kuala Lumpur,KL City Center,650,"Villa Puteri, Safe & Cozy, Full Service Condo with daily cleaning! Utilites RM 50 only! ",https://my.roomz.asia/790107
Kuala Lumpur,KL City Center,800,"Vista Damai KLCC Intermark, Ampang Park LRT, Zero Deposit ALL NEW Furnished! Safe & Secure! ",https://my.roomz.asia/803576
Kuala Lumpur,Mont Kiara,600,🔥ALL included Room for rent at Royal Domain Sri Putramas II prefer👩female🔥,https://my.roomz.asia/853438
Kuala Lumpur,Kuala Lumpur,400,"Female unit Room for rent, Oug Parklane",https://my.roomz.asia/827633
Kuala Lumpur,Bukit Jalil,500,Single room for rent at oug parklane,https://my.roomz.asia/813774
Kuala Lumpur,Kuala Lumpur,950,Middle room for rent at Petalz Residences @ Old Klang Road,https://my.roomz.asia/851833
Kuala Lumpur,Taman Tun Dr Ismail,400,Single room for rent at Taman Tun Dr Ismail 🔴🔵 Walking distance to MRT TTDI ,https://my.roomz.asia/849902
Kuala Lumpur,Bangsar Baru,244,Master room for rent at Vista Angkasa Apartment prefer  👩female,https://my.roomz.asia/853329
Kuala Lumpur,Bangsar South,450,MALE Single and sharing  Middle room for rent at Bangsar South,https://my.roomz.asia/853328
Kuala Lumpur,Danau Kota,600,Single room for rent at PV15 Platinum Lake Condominium,https://my.roomz.asia/833907
Kuala Lumpur,Setapak,600,Single room for rent at PV12 Platinum Lake Condominium,https://my.roomz.asia/833946
Kuala Lumpur,Setapak,800,Middle room for rent at PV12 Platinum Lake Condominium,https://my.roomz.asia/833947
Kuala Lumpur,Setapak,600,Single room for rent at PV16 Platinum Lake Condominium,https://my.roomz.asia/833950
Kuala Lumpur,Kuala Lumpur,900,Middle room for rent at One Residences – Kuala Lumpur with private 🛁bathroom-Female Unit!!!,https://my.roomz.asia/853262
Kuala Lumpur,Kuala Lumpur,1000,Master room for rent at One Residences – Kuala Lumpur with private 🛁bathroom,https://my.roomz.asia/853261
Kuala Lumpur,Maluri,350,Single room for rent at Maluri,https://my.roomz.asia/853259
Kuala Lumpur,Setapak,580,Fully furnish **Single room for rent at PV16 Platinum Lake Condominium,https://my.roomz.asia/841469
Kuala Lumpur,Desa Setapak,400,Single room for rent at Tar Villa Setapak,https://my.roomz.asia/853163
Kuala Lumpur,Bukit Jalil,680," (Near to LRT) Conveniently Located Middle Room for rent at Z Residence, Bukit Jalil (Wifi Included) ",https://my.roomz.asia/852153
Kuala Lumpur,Chow Kit,1230,"(NO CONTRACT) (Near to MRT) Long Term Staycation at Luxurious Studio at Dang Wangi, KL City Centre",https://my.roomz.asia/852157
Kuala Lumpur,Wangsa Maju,600,"Middle room for rent at Seasons Garden, Wangsa Maju (KLCC view)",https://my.roomz.asia/849742
Kuala Lumpur,Wangsa Maju,500,"Single room for rent at Seasons Garden, Wangsa Maju (KLCC view)",https://my.roomz.asia/849741
Selangor,Kota Kemuning,200,🛏️Shared room for rent at 4 prefer  👩female,https://my.roomz.asia/860665
Selangor,Subang Jaya,410,💥💥OFFER THAT YOU DONT WANT TO MISS IT !!!! ZERO DEPOSIT !!!! SINGLE ROOM AND DOUBLE BEDROOM FOR RENT AT SS15!!!!,https://my.roomz.asia/853320
Selangor,Kota Damansara,800,Premium Middle room for rent at Kota Damansara,https://my.roomz.asia/841611
Selangor,Kota Damansara,950,Premium Master room for rent at Kota Damansara with private 🛁bathroom,https://my.roomz.asia/841612
Selangor,Selangor,550,Single room for rent at You City - You Vista,https://my.roomz.asia/860562
Selangor,Petaling Jaya,600,Master room for rent at Taman Mayang Jaya prefer 👩 female,https://my.roomz.asia/860533
Selangor,Petaling Jaya,600,＝Cheapest unit＝Low deposit ==Middle room for rent at Suriamas Condominium prefer  👩female,https://my.roomz.asia/829226
Selangor,Petaling Jaya,800,{1 month deposit} Master room for rent at Suriamas Condominium prefer  👩female,https://my.roomz.asia/829133
Selangor,Seksyen 17,850,Master room for rent at Tiara Damansara Apartment with private 🛁bathroom prefer  👩female,https://my.roomz.asia/860422
Selangor,Seksyen 17,550,Middle room for rent at Tiara Damansara Apartment prefer  👩female,https://my.roomz.asia/860419
Selangor,Putrajaya,200,🛏️Shared room for rent at Apartment Putra Damai Blok A prefer  👩female,https://my.roomz.asia/860386
Selangor,Shah Alam,300,"Single room for rent at Taman Bunga Negara, Near to Seksyen 26 27 28 Alam Megah HICOM USJ fully furnish",https://my.roomz.asia/860365
Selangor,Seksyen 19,650,Single room for rent at Petaling Jaya ,https://my.roomz.asia/860361
Selangor,Kota Damansara,700,Middle room for rent at Casa Residensi / Residenza Kota Damansara MRT Station Nexis 1 U,https://my.roomz.asia/827273
Selangor,Subang Jaya,600,🏳‍🌈ROOM AT SS15 SUBANG JAYA 🚀CONVENIENT TRANSPORTATION 🚅,https://my.roomz.asia/860303
Selangor,Shah Alam,300,Room for rent at Sek 7-Shah Alam (prefer  👩 female),https://my.roomz.asia/860290
Selangor,Taman Mayang,400,Single room for rent at Jalan SS 25/21 prefer  👩female,https://my.roomz.asia/860280
Selangor,Bandar Sunway,650,Single room for rent at Dk Senza Residence,https://my.roomz.asia/860255
Selangor,Shah Alam,600,Single room for rent at Utropolis Glenmarie,https://my.roomz.asia/847809
Selangor,Shah Alam,550,[Amazing Premium Single room] for rent at Utropolis Glenmarie!!,https://my.roomz.asia/825519
Selangor,Setia Alam,520,Newly Renovated Single room with Free Utilities  for rent at Seri Baiduri Apartment,https://my.roomz.asia/849319
Selangor,Shah Alam,680,Newly Renovated Premium Big Middle room for rent at Urbano Paramount Property,https://my.roomz.asia/849321
Selangor,Shah Alam,800,Newly Renovated Premium Master room for rent at Urbano Paramount Property with private 🛁bathroom,https://my.roomz.asia/849320
Selangor,Bandar Sunway,950,Master room for rent at Dk Senza Residence with private 🛁bathroom,https://my.roomz.asia/860176
Selangor,Bandar Sunway,700,Master room for rent at Dk Senza Residence with private 🛁bathroom,https://my.roomz.asia/860165
Selangor,Cyberjaya,400,Middle Room at Cyberjaya ,https://my.roomz.asia/796737
Selangor,Bandar Botanik,450,Single room for rent at Klang with private 🛁bathroom,https://my.roomz.asia/860111
Selangor,Bandar Sunway,700,Master room for rent at D'Latour Bandar Sunway,https://my.roomz.asia/860074
Selangor,Subang Jaya,675,Master room for rent at Mutiara Perdana Apartment with private 🛁bathroom,https://my.roomz.asia/860061
Selangor,Bukit Puchong,660,"Bilik Sewa Puchong Fully Furnished (Master room Free Utility) Near to SetiaWalk, IOI Mall, IOI Boulevard, Tesco, Giant Puchong, North South Highway, MRR2, KESAS, LDP",https://my.roomz.asia/860060
Selangor,Seri Kembangan,560,"Bilik Sewa @ Seri Kembangan FULLY FURNISHED (Middle Room) Near to South City Plaza, The Mines, UPM, Hospital Serdang, KTM Serdang",https://my.roomz.asia/860058
Selangor,Kajang,540,"Bilik Sewa @ Bandar Kajang FULLY FURNISHED (Master Room FREE Utility) Near to Hospital Kajang, Stesen Bas, Kajang MRT & KTM, Plaza Metro Kajang, Metro Point Kajang, UTAR",https://my.roomz.asia/860057
Selangor,Bangi,320,"Bilik Sewa Bangi Avenue (Middle Room, Free Utility) Near to Bandar Seri Putra, Bandar Puteri, CS, Bangi Lama",https://my.roomz.asia/860056
Selangor,Petaling Jaya,550,Middle room for rent at Boulevard Residence Condominium prefer  👩female,https://my.roomz.asia/860049
Selangor,Bandar Botanik,450,Single room for rent at Klang with private 🛁bathroom,https://my.roomz.asia/860032
Selangor,Bandar Puteri,330,Middle room for rent at Bandar Puteri Puchong near LRT Station,https://my.roomz.asia/860023
Selangor,Bandar Sunway,500,Single room for rent at Dk Senza Residence,https://my.roomz.asia/860007
Selangor,Bandar Utama,580,Middle room for rent at Bandar Utama,https://my.roomz.asia/827891
Selangor,Ara Damansara,650,Medium Room near LRT Ara Damansara (Link to Asia Jaya/KL Sentral/Bangsar/KLCC/Kelana Jaya),https://my.roomz.asia/856741
Selangor,Petaling Jaya,650,Medium Room near LRT Lembah Subang (Link to Asia Jaya/KL Sentral/Bangsar/KLCC/Kelana Jaya),https://my.roomz.asia/856737
Selangor,Petaling Jaya,500,Single room for rent at Mahkota Residensi prefer  👩female,https://my.roomz.asia/855272
Selangor,Seri Kembangan,450,Single room for rent at PANGSAPURI SURIA PERMAI,https://my.roomz.asia/855269
Selangor,Bandar Sunway,700,Master room for rent at Dk Senza Residence with private 🛁bathroom,https://my.roomz.asia/859874
Selangor,Bandar Sunway,500,Single room for rent at Dk Senza Residence,https://my.roomz.asia/859872
Selangor,Kelana Jaya,1000,"SS7 (PJ), Nice & New Fully Furnished Master Room + Private Attached Bathroom (Free Utilities,WiFi & Cleaning) + Many Car Park",https://my.roomz.asia/845280
Selangor,Bandar Sunway,1200,NEW & FULLY FURNISHED Master room for rent at Bandar Sunway prefer  👩female,https://my.roomz.asia/859832
Selangor,Ampang,680,Master room for rent at Ampang prima kondominum with private 🛁bathroom,https://my.roomz.asia/851264
Selangor,Sungai Buloh,950,Master room for rent at SqWhere with private 🛁bathroom,https://my.roomz.asia/826539
Selangor,Kota Damansara,850,Middle room for rent at Emporis Kota Damansara,https://my.roomz.asia/831033
Kuala Lumpur,Old Klang Road,400,"Merdeka Promotion, OUG Parklane Small Room",https://my.roomz.asia/828031
Kuala Lumpur,Cheras,1100,Master room for rent at Riana South Condominium with private 🛁bathroom,https://my.roomz.asia/853079
Kuala Lumpur,Cheras,700,Single room AIr cond for rent at Riana South Condominium,https://my.roomz.asia/853078
Kuala Lumpur,Cheras,800,Middle room for rent at Riana South Condominium,https://my.roomz.asia/853076
Kuala Lumpur,Bukit Jalil,900,Master room for rent at Denai Sutera Condominium with private 🛁bathroom prefer  👩female,https://my.roomz.asia/853010
Kuala Lumpur,Bukit Jalil,700,Master room for rent at Denai Sutera Condominium with private 🛁bathroom prefer  👩female,https://my.roomz.asia/853009
Kuala Lumpur,Taman Melati,450,Master room for rent at PV3 (Platinum Victory) with private 🛁bathroom,https://my.roomz.asia/853006
Kuala Lumpur,Melati Utama,350,Single room for rent at PV3 (Platinum Victory),https://my.roomz.asia/853003
Kuala Lumpur,Sri Petaling,550,Kuala Lumpur Middle room with swimming pool for rent ,https://my.roomz.asia/852985
Kuala Lumpur,Sri Petaling,290,Single room for rent at Jalan 3/149e,https://my.roomz.asia/852983
Kuala Lumpur,Sri Petaling,650,Kuala Lumpur Master room with swimming pool and private bathroom for rent.,https://my.roomz.asia/852982
Kuala Lumpur,Bukit Jalil,600,New Bukit Jalil Single Room FULLY FURNISHED @ The Andes,https://my.roomz.asia/803373
Kuala Lumpur,Desa Setapak,600,Middle room for rent at 50 with private 🛁bathroom,https://my.roomz.asia/852932
Kuala Lumpur,Old Klang Road,800,Best Single Room to rent @ Old Klang Road,https://my.roomz.asia/852924
Kuala Lumpur,Old Klang Road,950,Best Medium Room for rent @ Old Klang Road,https://my.roomz.asia/852922
Kuala Lumpur,Setiawangsa,750,Cozy Seri Maya Rooms Available Now!,https://my.roomz.asia/624527
Kuala Lumpur,Wangsa Maju,1200,Master room for rent at The Hamilton with private 🛁bathroom,https://my.roomz.asia/852906
Kuala Lumpur,Wangsa Maju,1000,Middle room with Balcony for rent at The Hamilton,https://my.roomz.asia/850046
Kuala Lumpur,Wangsa Maju,900,Middle room for rent at The Hamilton,https://my.roomz.asia/850239
Kuala Lumpur,Wangsa Maju,750,SINGLE ROOM for rent at The Hamilton,https://my.roomz.asia/835232
Kuala Lumpur,Old Klang Road,850,"*Female Unit* Low Density Middle Room for Rent at D'sands Residence, Old Klang Road",https://my.roomz.asia/852898
Kuala Lumpur,Kepong,400,"Single Room in Aman Puri, Kepong with shared bathroom for 1 person",https://my.roomz.asia/825717
Kuala Lumpur,Bukit Jalil,450,Single room for rent at Vista Komanwel C,https://my.roomz.asia/852804
Kuala Lumpur,Bukit Jalil,650,Master room for rent at Vista Komanwel C with private 🛁bathroom,https://my.roomz.asia/852803
Kuala Lumpur,Kepong,500,Single room for rent at  prefer  👩female,https://my.roomz.asia/852771
Selangor,Kota Damansara,850,Middle room for rent at Emporis Kota Damansara,https://my.roomz.asia/837083
Selangor,Kota Damansara,800,Middle room for rent at Kota Damansara,https://my.roomz.asia/840331
Selangor,Kota Damansara,950,Master room for rent at Emporis Kota Damansara with private 🛁bathroom,https://my.roomz.asia/841667
Selangor,Bandar Puteri,400,"2STRY HOUSE SINGLE ROOM FOR RENT FULLY FURNISH WITH WIFI AIRCOND PROVIDE *3MIN WALKING DISTANCE TO BUS STOP,5MIN WALKING DISTANCE TO LRT STATION*",https://my.roomz.asia/859779
Selangor,Bandar Puteri,550,FULLY FURNISH WITH WIFI AIRCOND Middle room for rent at Koi Tropika Condominium prefer  👩female,https://my.roomz.asia/859778
Selangor,Bandar Puteri,680,"FULLY FURNISH WITH WIFI AIRCODN Master room for rent at Koi Tropika Condominium with private 🛁bathroom *Nearby bus,lrt station*",https://my.roomz.asia/859777
Selangor,Bandar Sunway,700,Master room for rent at D'Latour Bandar Sunway,https://my.roomz.asia/859769
Selangor,Bandar Saujana Putra,500,Middle room for rent at BSP21 [RM 500],https://my.roomz.asia/817064
